title,brandId,brandName,image,inStock,isAD,itemId,location,mainSellerId,nid,price,priceShow,productUrl,promotionId,restrictedAge,review,sellerId,sellerName,sku,skuId,tItemType
Pohela Boishak Special Hand Print White & Red Combnation Color  12 Hand Silk  Saree For Women (from Tangail),123338852,Tangail Tant Saree,https://static-01.daraz.com.bd/p/5cccda6471b627e23ccb0e82119d989f.jpg,True,0,206493763,Bangladesh,,206493763,799,৳ 799,//www.daraz.com.bd/products/pohela-boishak-special-hand-print-white-red-combnation-color-12-hand-silk-saree-for-women-from-tangail-i206493763-s1255489010.html?search=1,null,0,1,700506384152,Tangail Tant Saree (TAN),206493763_BD,1255489010,nt_product
Ahelia - Georgette Embroidery Work Free Size Exclusive Designer - Salwar Kameez Suits For Women,200149,Ahelia,https://static-01.daraz.com.bd/p/f18495e402328c9632b859df69ecadf6.jpg,True,0,191434056,Bangladesh,,191434056,1540.00,"৳ 1,540",//www.daraz.com.bd/products/-i191434056-s1138454016.html?search=1,null,0,3,1020485,Ahelia,191434056_BD,1138454016,nt_product
IELGY French dress women high waist V-neck ruffled sleeveless skirt,123818419,IELGY,https://static-01.daraz.com.bd/p/db46113b7cdb200b3667f78e2e7fbe02.jpg,True,0,184808849,China,,184808849,1750.00,"৳ 1,750",//www.daraz.com.bd/products/ielgy-i184808849-s1130051203.html?search=1,null,0,6,700508496307,IELGY,184808849_BD,1130051203,nt_product
Ladies T-shirt 4 Quarter,157881,Legacy Boutiques,https://static-01.daraz.com.bd/p/0b574333daf3bd26859aa71798119de5.jpg,True,0,122725324,Bangladesh,,122725324,200.00,৳ 200,//www.daraz.com.bd/products/4-i122725324-s1042761374.html?search=1,null,0,0,4410,Legacy Boutiques,122725324_BD,1042761374,nt_product
IELGY Workwear Casual Pants Women's Korean Style Free Belt Elastic Pants Solid Color Pants,123818419,IELGY,https://static-01.daraz.com.bd/p/5df826ba0db8fe5097e51548e6e56a63.jpg,True,0,184802893,China,,184802893,1740.00,"৳ 1,740",//www.daraz.com.bd/products/ielgy-i184802893-s1130040545.html?search=1,null,0,2,700508496307,IELGY,184802893_BD,1130040545,nt_product
Blue Color  Khadi Jum Saree 12 Hand  for Women,123338852,Tangail Tant Saree,https://static-01.daraz.com.bd/p/75165be126ea022a4349edaccf093750.jpg,True,0,164466758,Bangladesh,,164466758,520.00,৳ 520,//www.daraz.com.bd/products/12-i164466758-s1254170136.html?search=1,null,0,26,700506384152,Tangail Tant Saree (TAN),164466758_BD,1254170136,nt_product
IELGY Floral dress female waist slimming temperament fairy dress gentle wind lace stitching princess dress,123818419,IELGY,https://static-01.daraz.com.bd/p/f3dc6b5c33a7c5fa300393f71ad5dd4d.jpg,True,0,184820340,China,,184820340,1450.00,"৳ 1,450",//www.daraz.com.bd/products/ielgy-i184820340-s1130044498.html?search=1,null,0,3,700508496307,IELGY,184820340_BD,1130044498,nt_product
Ahelia - Georgette Embroidery Work Free Size Exclusive Designer - Salwar Kameez Suits For Women,200149,Ahelia,https://static-01.daraz.com.bd/p/40a8b1adf53c1165121c9d4c5c4bc507.jpg,True,0,191418695,Bangladesh,,191418695,1530.00,"৳ 1,530",//www.daraz.com.bd/products/-i191418695-s1138450007.html?search=1,null,0,5,1020485,Ahelia,191418695_BD,1138450007,nt_product
Unstitched Cotton Hand Work Salwar Kamiz (Made By Tant) (from Tangail),121114402,MONI TRADERS,https://static-01.daraz.com.bd/p/11d7818ee44bf7a24999163ea05cceaf.jpg,True,0,124261236,Bangladesh,,124261236,1399.00,"৳ 1,399",//www.daraz.com.bd/products/unstitched-cotton-hand-work-salwar-kamiz-made-by-tant-from-tangail-i124261236-s1044541605.html?search=1,null,0,1,1036586,MONI TRADERS (TAN),124261236_BD,1044541605,nt_product
IELGY fashion wild V-neck dress high waist was thin in the long skirt women,123818419,IELGY,https://static-01.daraz.com.bd/p/f8a85ecc7b320490b2d32ae05bbb6faf.jpg,True,0,184810832,China,,184810832,1320.00,"৳ 1,320",//www.daraz.com.bd/products/ielgy-i184810832-s1130054050.html?search=1,null,0,1,700508496307,IELGY,184810832_BD,1130054050,nt_product
Thakurbari Special Blouse for Woman,157522,Alvina,https://static-01.daraz.com.bd/p/7771f13d8064a9ffd38ec5c0fca7b127.jpg,True,0,129978653,Bangladesh,,129978653,660.00,৳ 660,//www.daraz.com.bd/products/-i129978653-s1049788033.html?search=1,null,0,4,4009,Alvina's Fashion World,129978653_BD,1049788033,nt_product
IELGY Women's clothes Slim Fashion Square collar Casual Short skirt Plaid Dress Zipper Purple,123818419,IELGY,https://static-01.daraz.com.bd/p/b8ff4d28d61daafd096360fd157a482f.jpg,True,0,184825323,China,,184825323,1690.00,"৳ 1,690",//www.daraz.com.bd/products/ielgy-i184825323-s1130062600.html?search=1,null,0,5,700508496307,IELGY,184825323_BD,1130062600,nt_product
Multi Color Cotton Saree with Running Blouse Piece For Women (from Tangail),39704,No Brand,https://static-01.daraz.com.bd/p/020bdc552e9009a5258905b6627bcab1.jpg,True,0,214984561,Bangladesh,,214984561,799.00,৳ 799,//www.daraz.com.bd/products/multi-color-cotton-saree-with-running-blouse-piece-for-women-from-tangail-i214984561-s1163643829.html?search=1,null,0,4,700507350116,Usha Fashion,214984561_BD,1163643829,nt_product
Hand Print Cotton  Tangail Tant 5 Hand  Orna  For Women,123338852,Tangail Tant Saree,https://static-01.daraz.com.bd/p/3b7df6b8e2dfd05cdaf6506beaf9562d.jpg,True,0,166990169,Bangladesh,,166990169,650.00,৳ 650,//www.daraz.com.bd/products/5-i166990169-s1100616539.html?search=1,null,0,14,700506384152,Tangail Tant Saree (TAN),166990169_BD,1100616539,nt_product
IELGY High waist Autumn Stitching Square collar Women's dress Long sleeves A-line skirt Fashion Solid color,123818419,IELGY,https://static-01.daraz.com.bd/p/905eb9c3965e64b44ad88ab5bcee9bd9.jpg,True,0,184815437,China,,184815437,1790.00,"৳ 1,790",//www.daraz.com.bd/products/ielgy-i184815437-s1130028793.html?search=1,null,0,4,700508496307,IELGY,184815437_BD,1130028793,nt_product
Multicolor Halfsilk Saree Women (from Tangail),121114402,MONI TRADERS,https://static-01.daraz.com.bd/p/2a58d7995e5ae31be00967c61c35967a.jpg,True,0,124099010,Bangladesh,,124099010,899.00,৳ 899,//www.daraz.com.bd/products/multicolor-halfsilk-saree-women-from-tangail-i124099010-s1044396226.html?search=1,null,0,2,1036586,MONI TRADERS (TAN),124099010_BD,1044396226,nt_product
Multicolor Cotton Saree with Blouse Piece for Women (from Tangail),121114402,MONI TRADERS,https://static-01.daraz.com.bd/p/1f52bc0679f1f409dcafbdb0bd50e859.jpg,True,0,123715918,Bangladesh,,123715918,799.00,৳ 799,//www.daraz.com.bd/products/multicolor-cotton-saree-with-blouse-piece-for-women-from-tangail-i123715918-s1043905800.html?search=1,null,0,8,1036586,MONI TRADERS (TAN),123715918_BD,1043905800,nt_product
Fabrilife Women Premium Tee - Scarlet,123289466,Fabrilife,https://static-01.daraz.com.bd/p/d1a144a6f2ea1b7fe6df7c1efae045f3.jpg,True,0,240142874,Bangladesh,,240142874,585.00,৳ 585,//www.daraz.com.bd/products/fabrilife-women-premium-tee-scarlet-i240142874-s1183515634.html?search=1,null,0,9,700505718006,Fabrilife,240142874_BD,1183515634,nt_product
Green & Golden Color 12 Hand  Halfsilk Saree for Women From Tangail Tant Saree Store,123338852,Tangail Tant Saree,https://static-01.daraz.com.bd/p/e34368cf4e8aa59195b75777995550b7.jpg,True,0,168332588,Bangladesh,,168332588,250,৳ 250,//www.daraz.com.bd/products/12-i168332588-s1102394324.html?search=1,null,0,10,700506384152,Tangail Tant Saree (TAN),168332588_BD,1102394324,nt_product
IELGY V-neck super fairy French dress small foreign bellflower Thin floral summer,123818419,IELGY,https://static-01.daraz.com.bd/p/5629b22ca09f722212c581c8f2c35afa.jpg,True,0,184828099,China,,184828099,1310.00,"৳ 1,310",//www.daraz.com.bd/products/ielgy-i184828099-s1130046995.html?search=1,null,0,1,700508496307,IELGY,184828099_BD,1130046995,nt_product
Multicolor Cotton Batik Saree with Blouse Piece for Women,39704,No Brand,https://static-01.daraz.com.bd/p/f8f12521bc380e4b2324b29346df8ac1.jpg,True,0,293610534,Bangladesh,,293610534,1199.00,"৳ 1,199",//www.daraz.com.bd/products/-i293610534-s1301341256.html?search=1,null,0,1,700507350116,Usha Fashion,293610534_BD,1301341256,nt_product
Sunnyheart Sweet Shirt Quick Drying Crochet Lace Trim Summer Pullover Top,124465260,Sunnyheart,https://static-01.daraz.com.bd/p/da864e3313bc25c58ec5fa731c3e7e91.jpg,True,0,255052156,China,,255052156,1017,"৳ 1,017",//www.daraz.com.bd/products/sunnyheart-sweet-shirt-quick-drying-crochet-lace-trim-summer-pullover-top-i255052156-s1201793230.html?search=1,null,0,4,700508628148,Sunnyheart,255052156_BD,1201793230,nt_product
Multi Colour Cotton Saree for Women (from Tangail),121128463,Sitanath Ranjit Basak (TAN),https://static-01.daraz.com.bd/p/c2d2053920f6ea6678dc3668942fb568.jpg,True,0,131810048,Bangladesh,,131810048,1270,"৳ 1,270",//www.daraz.com.bd/products/multi-colour-cotton-saree-for-women-from-tangail-i131810048-s1052322886.html?search=1,null,0,2,1037361,Sitanath Ranjit Basak (TAN),131810048_BD,1052322886,nt_product
Cotton Premium Long Socks for Women by MB Hosiery,156202,MB HOSIERY,https://static-01.daraz.com.bd/p/af4ee8772903248dff00f80299ce08a6.jpg,True,0,105546101,Bangladesh,,105546101,199.00,৳ 199,//www.daraz.com.bd/products/mb-hosiery-i105546101-s1020388990.html?search=1,null,0,7,2747,MB HOSIERY,105546101_BD,1020388990,nt_product
IELGY Women's chiffon stitching strapping waist short-sleeved A-line dress,123818419,IELGY,https://static-01.daraz.com.bd/p/deace71eff003bde7b5727cb229e50b3.jpg,True,0,264367015,China,,264367015,1730.00,"৳ 1,730",//www.daraz.com.bd/products/ielgy-womens-chiffon-stitching-strapping-waist-short-sleeved-a-line-dress-i264367015-s1234792199.html?search=1,null,0,1,700508496307,IELGY,264367015_BD,1234792199,nt_product
MultiColor Digital Print Cotton Exclusive Design Saree for Women (from Tangail),123338852,Tangail Tant Saree,https://static-01.daraz.com.bd/p/517206fa2ecfb0faee842a3c9b96edae.jpg,True,0,183452660,Bangladesh,,183452660,690,৳ 690,//www.daraz.com.bd/products/multicolor-digital-print-cotton-exclusive-design-saree-for-women-from-tangail-i183452660-s1255465120.html?search=1,null,0,2,700506384152,Tangail Tant Saree (TAN),183452660_BD,1255465120,nt_product
Sunnyheart Fashion Shirt Breathable Plaid Print Long Sunscreen Clothes,124465260,Sunnyheart,https://static-01.daraz.com.bd/p/a346d8942c2d7b211176cdc94ca5c29e.jpg,True,0,252465252,China,,252465252,1196,"৳ 1,196",//www.daraz.com.bd/products/sunnyheart-fashion-shirt-breathable-plaid-print-long-sunscreen-clothes-i252465252-s1197867882.html?search=1,null,0,1,700508628148,Sunnyheart,252465252_BD,1197867882,nt_product
IELGY Look thin Women's dress Stitching Korean version Irregular Solid color Long sleeves Design sense Cover belly Tie,123818419,IELGY,https://static-01.daraz.com.bd/p/93dcf8fab1c40be87d85e44e4c3340ad.jpg,True,0,184828160,China,,184828160,1890.00,"৳ 1,890",//www.daraz.com.bd/products/ielgy-i184828160-s1130069161.html?search=1,null,0,5,700508496307,IELGY,184828160_BD,1130069161,nt_product
IELGY Split waist niche chiffon suspenders slim French floral dress design sense,123818419,IELGY,https://static-01.daraz.com.bd/p/d5d786e125cdfd65e2f71e249e005e14.jpg,True,0,184820527,China,,184820527,1420.00,"৳ 1,420",//www.daraz.com.bd/products/ielgy-i184820527-s1130064090.html?search=1,null,0,1,700508496307,IELGY,184820527_BD,1130064090,nt_product
IELGY solid color V-neck knit small camisole female Korean version of the short shirt,123818419,IELGY,https://static-01.daraz.com.bd/p/760377396e306eb0e871fbb05877e9aa.jpg,True,0,184814826,China,,184814826,690.00,৳ 690,//www.daraz.com.bd/products/ielgy-i184814826-s1130047751.html?search=1,null,0,1,700508496307,IELGY,184814826_BD,1130047751,nt_product
IELGY holiday beach skirt temperament printing high waist strap V-neck fashion waist slimming A-line dress,123818419,IELGY,https://static-01.daraz.com.bd/p/084ab30595eda046c5aaf56bfa747237.jpg,True,0,184813788,China,,184813788,1870.00,"৳ 1,870",//www.daraz.com.bd/products/ielgy-i184813788-s1130059232.html?search=1,null,0,2,700508496307,IELGY,184813788_BD,1130059232,nt_product
Multicolor Halfsilk Saree With Blouse Piece (from Tangail),121114402,MONI TRADERS,https://static-01.daraz.com.bd/p/caf2ade1c6645e8321fec6cd5d598f55.jpg,True,0,123720011,Bangladesh,,123720011,849.00,৳ 849,//www.daraz.com.bd/products/multicolor-halfsilk-saree-with-blouse-piece-from-tangail-i123720011-s1043911150.html?search=1,null,0,3,1036586,MONI TRADERS (TAN),123720011_BD,1043911150,nt_product
IELGY Waist Plaid V-neck Pleated Puff sleeve Fashion Blouse Top Short Temperament,123818419,IELGY,https://static-01.daraz.com.bd/p/e187bb713c5ae7659bfba9811cc3c65b.jpg,True,0,184830102,China,,184830102,980.00,৳ 980,//www.daraz.com.bd/products/ielgy-i184830102-s1130051965.html?search=1,null,0,1,700508496307,IELGY,184830102_BD,1130051965,nt_product
IELGY One shoulder Summer Solid color White Small daisy Woman's dress Fashion Folds Commuting,123818419,IELGY,https://static-01.daraz.com.bd/p/d404d03f031c9ab800517f2458307630.jpg,True,0,184812563,China,,184812563,2190.00,"৳ 2,190",//www.daraz.com.bd/products/ielgy-i184812563-s1130041155.html?search=1,null,0,1,700508496307,IELGY,184812563_BD,1130041155,nt_product
Pared green & Black  Combnation 12 Hand  Saree Halfsilk Saree For Women From Tangail Tant Saree  Store - Sharee For Women - Sari,123338852,Tangail Tant Saree,https://static-01.daraz.com.bd/p/3a9c9a6a8d594b1c8d261c994b5aaf7a.jpg,True,0,169470851,Bangladesh,,169470851,245,৳ 245,//www.daraz.com.bd/products/pared-green-black-combnation-12-hand-saree-halfsilk-saree-for-women-from-tangail-tant-saree-store-sharee-for-women-sari-i169470851-s1104190220.html?search=1,null,0,17,700506384152,Tangail Tant Saree (TAN),169470851_BD,1104190220,nt_product
Multicolor Halfsilk Saree With Blouse Piece (from Tangail),121114402,MONI TRADERS,https://static-01.daraz.com.bd/p/c09624666d7c52568adbb588f1d5c616.jpg,True,0,123720029,Bangladesh,,123720029,799.00,৳ 799,//www.daraz.com.bd/products/multicolor-halfsilk-saree-with-blouse-piece-from-tangail-i123720029-s1043911174.html?search=1,null,0,3,1036586,MONI TRADERS (TAN),123720029_BD,1043911174,nt_product
IELGY Women's ruffled off-the-shoulder waist-length chiffon holiday dress,123818419,IELGY,https://static-01.daraz.com.bd/p/8f0f6e171314a82b83dac3a3307fbfdf.jpg,True,0,264361964,China,,264361964,1770.00,"৳ 1,770",//www.daraz.com.bd/products/ielgy-womens-ruffled-off-the-shoulder-waist-length-chiffon-holiday-dress-i264361964-s1234792115.html?search=1,null,0,1,700508496307,IELGY,264361964_BD,1234792115,nt_product
Ahelia - Georgette Embroidery Work Free Size Exclusive Designer - Salwar Kameez Suits For Women,200149,Ahelia,https://static-01.daraz.com.bd/p/bb98e009da53466d0026853c91e88015.jpg,True,0,185126870,Bangladesh,,185126870,1540.00,"৳ 1,540",//www.daraz.com.bd/products/-i185126870-s1130606328.html?search=1,null,0,1,1020485,Ahelia,185126870_BD,1130606328,nt_product
IELGY One shoulder Summer Solid color White Small daisy Woman's dress Fashion Folds Commuting,123818419,IELGY,https://static-01.daraz.com.bd/p/ba13c3e460a633c73d35461bc85867c8.jpg,True,0,184826391,China,,184826391,2190.00,"৳ 2,190",//www.daraz.com.bd/products/ielgy-i184826391-s1130078110.html?search=1,null,0,3,700508496307,IELGY,184826391_BD,1130078110,nt_product
Ladies long T shirt,157881,Legacy Boutiques,https://static-01.daraz.com.bd/p/9ffd9dba5a7cfd1c2c300689d910d760.jpg,True,0,183417602,Bangladesh,,183417602,299.00,৳ 299,//www.daraz.com.bd/products/-i183417602-s1127754155.html?search=1,null,0,3,4410,Legacy Boutiques,183417602_BD,1127754155,nt_product
Multi Color Half Silk Saree with Running Blouse Piece For Women,39704,No Brand,https://static-01.daraz.com.bd/p/4ff08045d5a5fff699f5da3563c8fd24.jpg,True,0,239656625,Bangladesh,,239656625,699.00,৳ 699,//www.daraz.com.bd/products/-i239656625-s1183028659.html?search=1,null,0,1,700507350116,Usha Fashion,239656625_BD,1183028659,nt_product
IELGY Korean version of BF wind loose large size denim jacket,123818419,IELGY,https://static-01.daraz.com.bd/p/4b975390823c0d40c77f3ea34a508088.jpg,True,0,184805243,China,,184805243,2210.00,"৳ 2,210",//www.daraz.com.bd/products/bf-ielgy-i184805243-s1130016232.html?search=1,null,0,1,700508496307,IELGY,184805243_BD,1130016232,nt_product
Multicolor Halfsilk Saree With Blouse Piece,121114402,MONI TRADERS,https://static-01.daraz.com.bd/p/85a6ed31c4ef9a2d0d390f6396cc6995.jpg,True,0,123714977,Bangladesh,,123714977,799.00,৳ 799,//www.daraz.com.bd/products/-i123714977-s1043906624.html?search=1,null,0,3,1036586,MONI TRADERS (TAN),123714977_BD,1043906624,nt_product
Sunnyheart Women Lolita Pantyhose Great Elasticity Contrast Color Club Pantyhose,124465260,Sunnyheart,https://static-01.daraz.com.bd/p/2fed4a542b0573fa33898310b38806b1.jpg,True,0,296804369,China,,296804369,440.00,৳ 440,//www.daraz.com.bd/products/sunnyheart-women-lolita-pantyhose-great-elasticity-contrast-color-club-pantyhose-i296804369-s1313342714.html?search=1,null,0,0,700508628148,Sunnyheart,296804369_BD,1313342714,nt_product
IELGY square collar French style waist short sleeves lightly cooked thin Small fragrance temperament dress for women fashion floral,123818419,IELGY,https://static-01.daraz.com.bd/p/eb3bf27435924afd156f679a8735608b.jpg,True,0,184830084,China,,184830084,1530.00,"৳ 1,530",//www.daraz.com.bd/products/ielgy-i184830084-s1130051838.html?search=1,null,0,1,700508496307,IELGY,184830084_BD,1130051838,nt_product
Kay Kraft Mint Green Printed & Hand Embroidered Salwar Kameez Set For Women - Dress For Girls,123392890,Kay Kraft,https://static-01.daraz.com.bd/p/c6dfbacde657f6194e8502c5a2f14fb1.jpg,True,0,276406429,Bangladesh,,276406429,3550.00,"৳ 3,550",//www.daraz.com.bd/products/kay-kraft-mint-green-printed-hand-embroidered-salwar-kameez-set-for-women-dress-for-girls-i276406429-s1255543630.html?search=1,null,0,1,700508325620,Kay Kraft 1922117421,276406429_BD,1255543630,nt_product
New Stylish 3pcs For Women New Exclusive Products,126180,MIRROR,https://static-01.daraz.com.bd/p/7798a466ea91e6e2ca77ec19cb120704.jpg,True,0,241360340,Bangladesh,,241360340,3990.00,"৳ 3,990",//www.daraz.com.bd/products/3-i241360340-s1184782121.html?search=1,null,0,1,5611,Mirror,241360340_BD,1184782121,nt_product
IELGY wWomen's solid color short sleeve tie irregular ruffle dress,123818419,IELGY,https://static-01.daraz.com.bd/p/7e4888360a20bb6486f598aa6df11940.jpg,True,0,264361914,China,,264361914,1730.00,"৳ 1,730",//www.daraz.com.bd/products/ielgy-wwomens-solid-color-short-sleeve-tie-irregular-ruffle-dress-i264361914-s1234787694.html?search=1,null,0,1,700508496307,IELGY,264361914_BD,1234787694,nt_product
Ahelia - Georgette Embroidery Work Free Size Exclusive Designer - Salwar Kameez Suits For Women,200149,Ahelia,https://static-01.daraz.com.bd/p/ec7d3bf05082e72e97a5691893b3c1a5.jpg,True,0,185121826,Bangladesh,,185121826,1570.00,"৳ 1,570",//www.daraz.com.bd/products/-i185121826-s1130591736.html?search=1,null,0,3,1020485,Ahelia,185121826_BD,1130591736,nt_product
Sunnyheart Autumn Dress Quick Drying Fashion Geometry Print Plus Size Beach Midi Dress,124465260,Sunnyheart,https://static-01.daraz.com.bd/p/ece5dceafcfc8fd81237a1624304a725.jpg,True,0,260913434,China,,260913434,1318,"৳ 1,318",//www.daraz.com.bd/products/sunnyheart-autumn-dress-quick-drying-fashion-geometry-print-plus-size-beach-midi-dress-i260913434-s1221634521.html?search=1,null,0,1,700508628148,Sunnyheart,260913434_BD,1221634521,nt_product
Premium Long Socks For Men,156202,MB HOSIERY,https://static-01.daraz.com.bd/p/fd79a651db7c1f6360dc64f6ccf03b27.jpg,True,0,105528883,Bangladesh,,105528883,219.00,৳ 219,//www.daraz.com.bd/products/premium-long-socks-for-men-i105528883-s1020404637.html?search=1,null,0,3,2747,MB HOSIERY,105528883_BD,1020404637,nt_product
Ahelia - Georgette Embroidery Work Free Size Exclusive Designer - Salwar Kameez Suits For Women,200149,Ahelia,https://static-01.daraz.com.bd/p/ca43a977a147e5e208f1cf0440b316d8.jpg,True,0,167748932,Bangladesh,,167748932,1780.00,"৳ 1,780",//www.daraz.com.bd/products/-i167748932-s1101576768.html?search=1,null,0,3,1020485,Ahelia,167748932_BD,1101576768,nt_product
Multicolor Cotton Saree with Blouse Piece for Women (from Tangail),121114402,MONI TRADERS,https://static-01.daraz.com.bd/p/430e24e5d5388e2c8d7ac2bc8ba66867.jpg,True,0,123712975,Bangladesh,,123712975,899.00,৳ 899,//www.daraz.com.bd/products/multicolor-cotton-saree-with-blouse-piece-for-women-from-tangail-i123712975-s1043911093.html?search=1,null,0,8,1036586,MONI TRADERS (TAN),123712975_BD,1043911093,nt_product
Multicolor Cotton Saree Women,121114402,MONI TRADERS,https://static-01.daraz.com.bd/p/4f175a8d0949676165c142e7b18d48e9.jpg,True,0,124092986,Bangladesh,,124092986,799.00,৳ 799,//www.daraz.com.bd/products/-i124092986-s1044396213.html?search=1,null,0,2,1036586,MONI TRADERS (TAN),124092986_BD,1044396213,nt_product
IELGY Mid-length Versatile Fashionable A-line Waist Simple Long sleeves Women's dress Casual Blue,123818419,IELGY,https://static-01.daraz.com.bd/p/f68efbfb53d432b0f58cc1d211afcc5d.jpg,True,0,184827223,China,,184827223,1830.00,"৳ 1,830",//www.daraz.com.bd/products/ielgy-i184827223-s1130063528.html?search=1,null,0,1,700508496307,IELGY,184827223_BD,1130063528,nt_product
Ash Cotton Solid Half Sleeve T-Shirt for Women Code-SF10747T,199924,Stone Rose,https://static-01.daraz.com.bd/p/9a6016f5bc1479ec81ab7c46d36f4e81.jpg,True,0,132526459,Bangladesh,,132526459,179.00,৳ 179,//www.daraz.com.bd/products/code-sf10747t-i132526459-s1053598183.html?search=1,null,0,11,1007149,Stone Rose,132526459_BD,1053598183,nt_product
White Cotton Half Sleeve T-Shirt For Women Code-Sw3986T - T Shirt For Women,154442,Swapon's World,https://static-01.daraz.com.bd/p/84743a66696a40c6ac014bcbea919828.jpg,True,0,112442817,Bangladesh,,112442817,189.00,৳ 189,//www.daraz.com.bd/products/white-cotton-half-sleeve-t-shirt-for-women-code-sw3986t-t-shirt-for-women-i112442817-s1029322271.html?search=1,null,0,17,373,Swapon's World,112442817_BD,1029322271,nt_product
IELGY Tall Square collar A-line skirt Long skirt Temperament Dress Solid color Thin Puff sleeves Retro,123818419,IELGY,https://static-01.daraz.com.bd/p/5e207dfcfaa6c2eaae921c02ae3d934b.jpg,True,0,184821366,China,,184821366,2490.00,"৳ 2,490",//www.daraz.com.bd/products/ielgy-i184821366-s1130056676.html?search=1,null,0,1,700508496307,IELGY,184821366_BD,1130056676,nt_product
Merjenta & Golden Combnation 12 Hand  Half Silk Saree  for Women,123338852,Tangail Tant Saree,https://static-01.daraz.com.bd/p/d2c4a5570310c0e22e4aed9b1b38d882.jpg,True,0,168192341,Bangladesh,,168192341,260.00,৳ 260,//www.daraz.com.bd/products/12-i168192341-s1102144081.html?search=1,null,0,5,700506384152,Tangail Tant Saree (TAN),168192341_BD,1102144081,nt_product
Multicolor Falgun Special Half Silk Saree with Blouse Piece for Women (from Tangail),39704,No Brand,https://static-01.daraz.com.bd/p/fe5c76c1162eaeac3937a7cae0e73bf8.jpg,True,0,293855236,Bangladesh,,293855236,999.00,৳ 999,//www.daraz.com.bd/products/multicolor-falgun-special-half-silk-saree-with-blouse-piece-for-women-from-tangail-i293855236-s1302755797.html?search=1,null,0,1,700507350116,Usha Fashion,293855236_BD,1302755797,nt_product
Multicolor Half Silk Saree with Blouse Piece for Women,121114402,MONI TRADERS,https://static-01.daraz.com.bd/p/50594b114bcda34d35067ab519955e7d.jpg,True,0,126898490,Bangladesh,,126898490,799.00,৳ 799,//www.daraz.com.bd/products/-i126898490-s1046939867.html?search=1,null,0,4,1036586,MONI TRADERS (TAN),126898490_BD,1046939867,nt_product
Multicolor Cotton Saree with Blouse Piece for Women (from Tangail),39704,No Brand,https://static-01.daraz.com.bd/p/e7e1cf1b6f9b5ffe5c9367f5c20fb773.jpg,True,0,125096126,Bangladesh,,125096126,890.00,৳ 890,//www.daraz.com.bd/products/multicolor-cotton-saree-with-blouse-piece-for-women-from-tangail-i125096126-s1045277385.html?search=1,null,0,3,1041809,MOHADEB & CO (TAN),125096126_BD,1045277385,nt_product
Cotton Premium Long Socks for Women by MB Hosiery,156202,MB HOSIERY,https://static-01.daraz.com.bd/p/27aeb170f3a576caa0919aa15efc42c0.jpg,True,0,105540907,Bangladesh,,105540907,199.00,৳ 199,//www.daraz.com.bd/products/mb-hosiery-i105540907-s1020388976.html?search=1,null,0,1,2747,MB HOSIERY,105540907_BD,1020388976,nt_product
Semi Stitched Georgette embroidery work Free Size Designer -salwar kamiz for woman,200149,Ahelia,https://static-01.daraz.com.bd/p/896646c5636cc1e6241253a5b774f91c.jpg,True,0,233004446,Bangladesh,,233004446,1795.00,"৳ 1,795",//www.daraz.com.bd/products/-i233004446-s1175758368.html?search=1,null,0,3,1020485,Ahelia,233004446_BD,1175758368,nt_product
IELGY High waist Trendy Women's t-shirt Loose Stripes Top All-match Short sleeve Fashion Black,123818419,IELGY,https://static-01.daraz.com.bd/p/714cfd85c711aac23456678b7baa4dbe.jpg,True,0,184831107,China,,184831107,960.00,৳ 960,//www.daraz.com.bd/products/ielgy-i184831107-s1130058782.html?search=1,null,0,1,700508496307,IELGY,184831107_BD,1130058782,nt_product
Multi Colour Halfsilk Saree for Women,121161621,NCB,https://static-01.daraz.com.bd/p/eaea8db1e004869b1230c00c934ca998.jpg,True,0,167476733,Bangladesh,,167476733,550,৳ 550,//www.daraz.com.bd/products/-i167476733-s1101230619.html?search=1,null,0,1,1043913,NETAI CHANDRA BASAK (NCB),167476733_BD,1101230619,nt_product
Multicolor Halfsilk Saree With Blouse Piece (from Tangail),121114402,MONI TRADERS,https://static-01.daraz.com.bd/p/bfe3305e89b8975a7418e5d84bdfa62f.jpg,True,0,123716967,Bangladesh,,123716967,899.00,৳ 899,//www.daraz.com.bd/products/multicolor-halfsilk-saree-with-blouse-piece-from-tangail-i123716967-s1043910417.html?search=1,null,0,2,1036586,MONI TRADERS (TAN),123716967_BD,1043910417,nt_product
Semi Stitched Georgette embroidery work Free Size Designer -salwar kamiz for woman,200149,Ahelia,https://static-01.daraz.com.bd/p/3ad8cd8cdad16876de96c4ece74b5229.jpg,True,0,232994822,Bangladesh,,232994822,1930,"৳ 1,930",//www.daraz.com.bd/products/-i232994822-s1175740803.html?search=1,null,0,3,1020485,Ahelia,232994822_BD,1175740803,nt_product
IELGY women's satin all match vintage square neck dress,123818419,IELGY,https://static-01.daraz.com.bd/p/d3c51a3bee895a03fed77a79f3cb9e3e.jpg,True,0,264364300,China,,264364300,1730.00,"৳ 1,730",//www.daraz.com.bd/products/ielgy-womens-satin-all-match-vintage-square-neck-dress-i264364300-s1234787902.html?search=1,null,0,1,700508496307,IELGY,264364300_BD,1234787902,nt_product
